,x,y
3804,-22.234447,-16.215755
3805,-11.5877075,-37.99967
3806,-11.155383,-38.558212
3807,-21.007303,22.884039
3808,-22.12449,22.043797
3809,-26.216373,12.813796
3810,29.043394,20.607994
3811,32.268818,20.49697
3812,-22.017504,6.701488
3813,-13.7194395,-33.711555
3814,-13.156903,-33.55374
3815,-24.873108,-8.877676
3816,-18.473104,-18.369328
3817,-12.320118,-2.7288969
3818,33.48982,-2.848693
3819,-24.172667,-7.605335
3820,13.559889,23.511465
3821,-15.961737,34.50539
3822,-21.318596,28.906595
3823,-5.861043,0.46230456
3824,-0.8610138,-11.280691
3825,-18.021442,-25.871996
3826,-1.14722,-6.8546295
3827,-14.88371,15.867533
3828,-28.043514,1.8622175
3829,-28.454504,-2.8727562
3830,-26.385635,5.0911145
3831,-16.362343,-26.289999
3832,-23.093473,-21.530249
3833,5.2255087,20.2479
3834,-9.6314745,-39.078136
3835,-27.787594,2.0925674
3836,-26.80034,1.27634
3837,-24.18553,17.014668
3838,-11.89377,-37.775364
3839,-23.767788,-0.76825994
3840,-26.718204,5.8463235
3841,-15.545267,-11.57788
3842,-4.6901083,1.3115734
3843,-16.351976,12.312931
3844,-15.035981,-22.341663
3845,-11.557607,-34.895905
3846,-15.485274,25.619991
3847,-15.641197,-20.336102
3848,-13.474949,-5.179213
3849,-12.795309,14.874557
3850,2.9545243,-2.563585
3851,-17.905558,-28.14017
3852,-22.388187,-14.452004
3853,-4.7996407,9.288135
3854,-22.768513,17.585728
3855,-14.982216,-32.542362
3856,-24.988174,13.282991
3857,-18.00461,-22.929274
3858,14.989706,18.684921
3859,-22.753302,-51.478138
3860,-23.774752,18.134739
3861,-25.763336,-6.752388
3862,-36.306683,-42.599865
3863,-25.06541,12.252662
3864,-15.177537,-29.320847
3865,-25.383677,11.669215
3866,-13.354952,-29.152431
3867,-15.0085,-6.2545433
3868,-16.97697,11.458745
3869,-20.46233,6.0052814
3870,-28.47548,-0.08422241
3871,-15.057324,-27.529541
3872,-20.572004,23.108059
3873,-19.468237,-22.329948
3874,-4.6724863,-22.0185
3875,9.600013,9.582846
3876,1.0016805,-37.051647
3877,-16.667048,-19.968664
3878,-26.359625,7.3402014
3879,-23.842,22.564966
3880,4.6490836,10.150855
3881,-22.973738,19.364067
3882,-10.530006,3.8812177
3883,-23.683529,23.482327
3884,-23.383173,-21.651064
3885,-4.9757376,-16.287813
3886,-11.498506,-36.302383
3887,-21.34738,-22.22831
3888,-15.6298485,-28.350231
3889,-17.93517,32.40326
3890,-13.14821,-51.157516
3891,-27.687067,-1.4352032
3892,6.0694523,18.27498
3893,-28.857332,-50.52045
3894,-19.872091,-19.930738
3895,-29.57407,-1.9426117
3896,-10.736423,-28.127079
3897,-7.4420934,-22.790855
3898,-20.879927,6.5204544
3899,-18.268946,-26.138939
3900,-13.496461,4.096193
3901,-5.3711004,-22.162766
3902,2.3366692,3.4556031
3903,-28.935993,0.75971085
3904,-27.17621,-1.3131975
3905,-10.116967,21.59086
3906,-24.80625,8.059251
3907,-24.139286,7.4419394
3908,-4.6173534,9.967098
3909,-17.151814,18.947966
3910,-14.48598,12.82362
3911,-14.24514,-24.76035
3912,-26.376762,10.922036
3913,-12.342496,-37.50972
3914,-24.293926,-10.527206
3915,-20.62513,3.941513
3916,-11.385936,26.926271
3917,-23.139162,8.066033
3918,-22.496727,0.07497861
3919,-13.493792,14.837639
3920,-18.303183,-27.182795
3921,-6.896385,-0.36560115
3922,1.9971976,3.5901306
3923,-17.081102,-7.6192513
3924,-6.580333,-24.930311
3925,-29.222034,-1.0092691
3926,-22.916449,-22.354164
3927,-12.986268,7.073528
3928,-28.330723,1.207776
3929,6.068441,10.677004
3930,-2.2177527,-16.285337
3931,-24.778362,5.952012
3932,-11.5061865,-46.169056
3933,-12.011138,-37.625595
3934,-9.121432,26.497086
3935,-16.310907,17.742416
3936,-11.698704,-35.346554
3937,-4.419771,-48.094162
3938,-19.050798,15.783899
3939,-3.2272623,-8.637458
3940,-13.015455,-30.728659
3941,6.57483,7.6817064
3942,-10.2842045,-36.174572
3943,-28.983759,-0.30702102
3944,-22.856462,23.551346
3945,3.5508783,-7.4786186
3946,35.590534,10.613851
3947,-8.697932,14.170675
3948,35.656483,-4.778611
3949,-2.9619703,-11.241017
3950,-22.417711,-17.260845
3951,-20.83803,5.0832176
3952,-21.341997,20.429657
3953,-12.946587,21.081276
3954,-8.233184,-43.561028
3955,-28.958426,-2.995439
3956,-8.808978,13.178065
3957,-21.234922,-19.341623
3958,-13.753678,-29.402578
3959,-26.125849,-5.1637936
3960,-19.55097,23.929585
3961,-10.80299,-24.951975
3962,-22.845346,23.721495
3963,-15.606965,34.713047
3964,-2.226756,1.8582582
3965,-18.659515,-13.138092
3966,-22.676693,-20.222872
3967,-26.875982,7.104375
3968,-7.767753,-41.58719
3969,-7.7083044,-22.189894
3970,-24.75861,19.201406
3971,-15.61756,-21.062206
3972,-25.139915,6.2836742
3973,-12.996507,-32.798615
3974,-22.27179,-22.660583
3975,5.5008655,18.968214
3976,-22.650938,15.363153
3977,-13.571129,-4.7914066
3978,-14.263348,-22.086327
3979,-7.818572,14.572279
3980,-12.488461,20.986044
3981,-7.3381686,-0.054585077
3982,-3.827998,-20.484203
3983,-11.243418,-39.17911
3984,-26.91836,5.329381
3985,-11.304407,-39.453144
3986,-25.943827,-4.1838675
3987,-10.859038,-40.52412
3988,-29.635029,-2.0017986
3989,-4.798632,38.60492
3990,-22.110237,-8.603288
3991,-17.433664,-23.928328
3992,-16.38676,-23.191822
3993,-9.210618,16.635828
3994,-9.310515,12.567966
3995,-13.2432,-32.99143
3996,35.49559,18.236216
3997,-12.869472,-1.9917504
3998,-10.983827,21.682617
3999,-4.4849005,11.142442
4000,-23.188255,0.20052543
4001,-13.897567,-29.243694
4002,-27.457865,2.9806285
4003,-11.386293,34.356
4004,-17.937904,-15.305713
4005,0.46089166,1.5437834
4006,-15.975028,-21.482958
4007,-10.556577,34.90139
4008,7.9236927,19.401567
4009,-22.807936,9.142716
4010,-22.223166,-21.2274
4011,-10.527798,15.444745
4012,-14.924351,11.55819
4013,-14.177418,-28.313618
4014,-15.225936,-29.765467
4015,-14.753849,34.888905
4016,-19.062895,16.07287
4017,-21.999472,27.575823
4018,-17.097734,-16.082834
4019,-10.039489,31.18059
4020,-10.508016,-39.19802
4021,-23.366787,-49.85519
4022,9.855439,19.558018
4023,-1.4792507,-30.86805
4024,-10.325695,-38.010365
4025,-10.981196,-44.59226
4026,-12.375294,-34.931705
4027,-12.426612,-34.85469
4028,-22.770248,0.4367058
4029,-6.6881146,-40.471004
4030,-15.874442,-28.340927
4031,-21.226315,-11.977556
4032,-5.3148894,14.221911
4033,-7.5892925,13.631489
4034,-12.622909,25.487076
4035,-19.562662,-49.849297
4036,-20.964495,-49.88637
4037,-21.261919,-21.344912
4038,-17.963608,-27.602335
4039,-15.896638,14.62742
4040,-26.428078,-2.760574
4041,-16.694452,-48.88009
4042,-20.16919,-22.981289
4043,34.72223,5.5981507
4044,-25.873278,9.431572
4045,-16.258429,-26.208702
4046,-0.61526173,-45.765583
4047,-22.564102,-3.5514584
4048,59.372402,-17.870193
4049,-16.67157,-11.997992
4050,-17.881279,-51.364494
4051,-15.336645,24.61367
4052,-19.436422,-15.065825
4053,-10.7961445,-39.545
4054,-21.719133,-21.587355
4055,-17.26114,-49.402653
4056,-27.900084,2.7043486
4057,-5.7581697,-11.210849
4058,-22.724852,-21.948803
4059,-30.258831,-50.323387
4060,-7.5886297,-22.156208
4061,28.777971,16.756466
4062,-18.072355,-22.645332
4063,-16.515398,-21.11108
4064,-24.925985,0.37684178
4065,-22.190025,-21.22678
4066,-15.29317,-28.640072
4067,-34.349297,-43.970882
4068,-26.145483,-2.8102467
4069,-21.486645,-16.335112
4070,-16.450895,29.280361
4071,-14.172377,15.671004
4072,-9.022233,-43.755672
4073,-18.100588,-14.203159
4074,-17.912567,-21.86465
4075,-16.322962,-21.565832
4076,-23.91418,-1.879231
4077,-22.60502,-20.695282
4078,-17.529219,-3.760604
4079,-8.315574,-21.78374
4080,-12.841611,-33.75845
4081,-23.922451,-10.415577
4082,-15.002101,-32.4587
4083,-28.34434,1.5455465
4084,-14.81556,33.491386
4085,-23.081713,-10.595287
4086,-11.801778,27.38556
4087,-10.71103,-44.00051
4088,-21.359934,-11.731588
4089,-20.084316,-13.085916
4090,-20.35618,5.2906876
4091,-5.738717,10.992386
4092,-7.451409,-46.13197
4093,-11.28945,-45.718548
4094,-22.567951,-19.829283
4095,-23.629278,-21.450237
4096,0.3644976,-34.34666
4097,-11.120291,-40.261288
4098,-8.778345,-42.61282
4099,-23.347822,19.089727
4100,1.991056,-40.713646
4101,-19.225231,-11.137317
4102,-2.648302,-13.546817
4103,-23.424355,10.413019
4104,-23.318089,-21.554697
4105,-9.629841,17.898367
4106,29.603369,20.960312
4107,-5.8036346,-21.4312
4108,-17.685675,-8.343636
4109,10.086991,12.686973
4110,-20.20377,-23.50026
4111,-2.2624655,-13.689696
4112,-14.766125,-30.383717
4113,-17.646624,-22.301714
4114,-15.734257,10.854632
4115,-25.629013,6.8325214
4116,-9.0885315,-39.901043
4117,0.14897539,1.9115758
4118,-10.145842,24.03026
4119,-20.784254,-3.559544
4120,-11.868731,-36.956112
4121,9.232601,18.947813
4122,-10.696294,4.298906
4123,0.70576316,-32.299812
4124,-13.717327,-29.807953
4125,-11.955154,-36.918922
4126,-21.728996,-24.13174
4127,-7.260133,-3.8338466
4128,-4.5625978,-10.683257
4129,-15.267578,-24.340467
4130,-7.8147144,-41.275604
4131,-26.245111,9.799827
4132,-21.094437,-11.658483
4133,6.972653,9.535835
4134,-16.77983,-28.711624
4135,-18.203983,-4.9453
4136,-12.867821,-33.164032
4137,-18.415806,-26.003925
4138,-22.218948,-19.564991
4139,-15.064701,12.93393
4140,-7.4453416,-31.21818
4141,3.0268896,-3.598416
4142,-18.105904,-25.537024
4143,5.1706023,-18.848686
4144,-7.684508,-40.958717
4145,-17.691057,-4.30703
4146,-8.854549,37.90038
4147,-18.382051,-21.493397
4148,-13.1785965,-32.560802
4149,-14.948706,19.74616
4150,-26.003666,-2.5057452
4151,-22.819576,-17.293179
4152,-17.79571,-26.86784
4153,-22.895885,-22.264206
4154,-5.2842393,10.518709
4155,-19.857811,-51.903442
4156,-7.048528,-37.21547
4157,-25.540365,-3.282757
4158,-29.886263,-1.736133
4159,-7.4765162,13.642315
4160,-1.8456628,-34.814823
4161,-13.834082,-33.237907
4162,-24.311882,20.119564
4163,-18.863165,18.58827
4164,-1.2564155,-33.150936
4165,-22.186153,-20.809624
4166,-18.128117,17.851612
4167,-10.059985,23.383444
4168,27.3279,20.2175
4169,-18.189209,-21.060883
4170,-2.9083238,-13.777949
4171,-6.862601,-31.915743
4172,-23.744362,8.672807
4173,-13.66121,3.4725735
4174,-5.8985605,-27.559597
4175,-8.494157,-50.221886
4176,-28.287626,-3.6117132
4177,-28.632988,0.097126506
4178,-27.526123,9.162857
4179,-11.415272,33.850994
4180,-3.2528498,2.7201974
4181,10.064241,22.094099
4182,-10.796977,16.74467
4183,-21.495203,-19.963596
4184,-17.039406,31.630697
4185,-16.231922,25.893482
4186,-9.877273,14.60396
4187,-2.9968991,-15.653233
4188,-15.484329,-26.679659
4189,-6.58325,12.157929
4190,-20.759981,-13.391285
4191,-22.630783,-1.2513219
4192,-27.760927,3.162545
4193,-29.693808,-2.217699
4194,-28.554605,-0.46614128
4195,-23.592297,18.201786
4196,1.4303352,-7.335935
4197,-22.463991,-1.2409623
4198,-16.078064,-25.640568
4199,-8.345873,29.944191
4200,-26.02023,-1.0055752
4201,36.355488,12.277582
4202,-6.5351715,12.388847
4203,-16.463806,-10.201817
4204,12.459409,12.850988
4205,5.2140746,4.9296384
4206,33.374313,23.279081
4207,-23.099995,-21.897554
4208,-9.044611,14.172581
4209,7.989292,0.9182285
4210,-23.787516,-54.02197
4211,-3.774174,-14.73914
4212,-14.447441,-21.726864
4213,-11.369613,-39.29457
4214,-13.296626,-33.636024
4215,-18.387125,32.009285
4216,-9.267971,15.644295
4217,-6.289843,-30.318195
4218,11.6987505,14.194592
4219,-18.602623,-27.223078
4220,-16.123705,12.106594
4221,-15.939266,13.894673
4222,-24.132381,-53.168293
4223,-18.414827,-52.931755
4224,-22.65754,-22.125547
4225,-21.85973,-23.260204
4226,-26.066706,6.066637
4227,-24.584341,8.770361
4228,-7.951384,14.46712
4229,-2.8617191,-5.4225826
4230,-28.419128,1.9373767
4231,-27.680235,2.8983133
4232,-13.317673,-2.2761273
4233,-10.02525,21.523645
4234,-25.83726,-4.5378165
4235,-17.552498,-49.392296
4236,-2.2032542,-5.439396
4237,-27.141155,5.0836325
4238,-26.095043,-5.7147555
4239,-10.984642,27.446798
4240,5.3018622,-4.63819
4241,-18.030588,18.908058
4242,-7.91468,-28.822252
4243,-23.277494,-51.713005
4244,-17.741222,-26.470158
4245,-14.519922,-22.827982
4246,-13.802269,-32.18336
4247,-18.024704,33.230698
4248,-12.628908,-35.234932
4249,-14.839702,28.116425
4250,-20.166355,23.645899
4251,-13.439777,-34.618668
4252,-9.33748,44.65862
4253,-11.899779,21.768724
4254,-25.471949,9.878327
4255,-5.101398,-15.689984
4256,-6.9081697,-46.288273
4257,-21.199747,20.149677
4258,27.370005,19.839539
4259,-15.888038,-27.99151
4260,-13.212414,-33.64416
4261,-29.17696,-2.7382345
4262,-17.362246,30.836967
4263,-2.1913068,-6.5749426
4264,-20.518183,24.070015
4265,-24.142813,23.600256
4266,-28.918354,0.24798729
4267,-8.984728,32.742218
4268,-14.551545,17.836782
4269,-5.830802,5.038433
4270,-12.685746,-34.080658
4271,-12.226602,19.598518
4272,-5.735145,-16.4892
4273,-14.2819605,-30.556593
4274,-16.22638,-12.208893
4275,-25.45856,-3.19573
4276,-13.631866,-28.231144
4277,-13.880269,21.364088
4278,9.530171,8.788703
4279,-7.204337,-2.716816
4280,-13.324909,-33.506733
4281,-23.79816,22.296026
4282,2.818991,-23.00114
4283,-17.294672,-14.907362
4284,-23.894606,-21.579762
4285,-6.017985,11.950764
4286,-19.5672,27.348738
4287,-25.055494,8.006097
4288,-18.363483,15.2186575
4289,-28.62484,-1.6663381
4290,-17.504606,14.10371
4291,-12.488431,-35.356018
4292,-7.5086236,-41.725563
4293,-16.524551,-19.028084
4294,-23.62429,9.510465
4295,-16.702963,-26.744085
4296,-16.408827,-28.696123
4297,-22.378586,0.018342402
4298,-16.338903,-27.78863
4299,-25.86111,14.544266
4300,-7.0627418,11.873841
4301,-16.459242,33.863262
4302,63.446487,-5.608816
4303,2.7631323,2.9198902
4304,-15.675514,32.42191
4305,-8.919798,-28.42186
4306,-3.6115205,-6.8412848
4307,-23.222086,-8.410133
4308,-23.898838,-0.5578779
4309,-20.168186,23.240858
4310,19.655289,23.635136
4311,65.05169,2.2008657
4312,-16.348974,-29.338455
4313,-15.390042,-31.802578
4314,-27.831032,-0.47342208
4315,-24.93809,19.68281
4316,-5.729915,51.07535
4317,34.2053,-17.340677
4318,-13.300157,-33.646927
4319,-3.4584498,3.2458568
4320,-22.452085,-21.26598
4321,53.945267,-23.812454
4322,-19.013437,-9.484733
4323,-29.353056,-1.644099
4324,-18.250952,-5.231488
4325,46.414906,-27.489965
4326,-6.705263,4.9333863
4327,-18.868832,5.8037915
4328,-18.034807,-13.431631
4329,-1.6202496,-6.2358346
4330,-8.573368,-44.568474
4331,-28.859722,-0.45908728
4332,-21.324234,-22.613043
4333,-18.616714,-14.857622
4334,-14.565539,17.65188
4335,-0.11227754,-2.034152
4336,-25.268606,-4.6311135
4337,-13.6368885,-10.614997
4338,-22.205328,17.150438
4339,-29.306007,-0.3576277
4340,-17.78604,-26.34581
4341,-26.544262,9.334582
4342,-15.689084,-9.500805
4343,-4.0575275,-10.261344
4344,-14.993049,17.573263
4345,-0.89251363,1.8796874
4346,-22.880629,-3.853515
4347,2.725399,-25.545382
4348,-5.884019,-9.199417
4349,-20.748798,8.804235
4350,-26.019346,-2.818216
4351,-2.585034,42.535133
4352,-18.419983,-21.712877
4353,-17.998293,-25.076607
4354,-23.547039,23.053978
4355,-11.742829,-5.2335906
4356,2.8174593,-3.94579
4357,-16.640156,31.961477
4358,-17.640257,-23.331774
4359,-25.907694,-4.134318
4360,-17.349022,11.66748
4361,-23.02472,7.7269044
4362,-11.402005,-36.02181
4363,-13.61505,-32.062813
4364,-7.6472836,51.431202
4365,-10.574607,-34.265457
4366,-20.496078,8.122787
4367,-23.014696,10.8912325
4368,-2.5836487,40.59352
4369,-18.049707,18.206339
4370,-28.17993,0.09158117
4371,-18.098366,-24.86971
4372,-12.426492,-34.24344
4373,-16.731655,15.2552185
4374,-0.3213784,6.2782044
4375,-27.94215,1.5579994
4376,-22.257788,-3.6864872
4377,-10.5817795,56.352253
4378,-23.118721,-21.77074
4379,-10.69461,-1.0594121
4380,-14.826843,-21.410921
4381,-27.028303,5.8346763
4382,-11.462607,-38.900486
4383,-19.166973,31.782774
4384,-7.756767,-4.7396474
4385,-0.9756423,-1.5770636
4386,-13.715202,-27.48256
4387,-8.205795,38.32929
4388,-9.928952,40.004726
4389,-9.393687,41.33797
4390,-15.12435,-26.931908
4391,-13.210937,14.136498
4392,-28.159393,2.0907795
4393,-18.635798,-51.35097
4394,-11.678069,-38.79462
4395,-22.724627,17.904846
4396,-24.109167,19.5317
4397,-18.548168,-14.516674
4398,-14.382769,3.6789088
4399,-4.252692,-13.824494
4400,-17.43151,59.4829
4401,-18.000195,29.842451
4402,-7.949391,29.081114
4403,-7.471966,-1.6863755
4404,-17.24355,-24.442377
4405,-9.778955,34.305637
4406,-13.936286,24.198553
4407,-12.836614,-52.369003
4408,-13.425097,-32.776962
4409,-14.153303,55.006855
4410,-2.6833587,44.06678
4411,-23.32992,23.652569
4412,-13.763411,37.593727
4413,-24.78384,20.30907
4414,-21.047852,-21.770237
4415,35.08962,-19.01183
4416,-3.7353864,46.60078
4417,-14.564996,33.716503
4418,-24.167145,13.003647
4419,-6.5630713,5.165542
4420,-26.19641,5.267404
4421,-14.592505,4.117052
4422,-19.409164,25.749872
4423,-13.311239,-31.6092
4424,-16.926466,34.028168
4425,-15.801604,-25.18221
4426,-23.78019,22.543947
4427,-19.349657,-8.805259
4428,-8.012403,44.581116
4429,-24.21209,10.769437
4430,-15.185815,33.784554
4431,-20.089949,-23.327143
4432,-24.914703,60.837414
4433,-23.748838,23.38112
4434,-28.620407,-0.032526568
4435,-10.344258,52.124077
4436,-15.594439,26.039291
4437,-11.120244,38.64686
4438,-22.397753,16.751095
4439,-22.05758,14.063737
4440,-16.268347,34.58416
4441,-13.462133,-2.4358077
4442,-7.8552103,56.647114
4443,-9.259512,27.725164
4444,-11.282771,-31.822697
4445,-23.443085,-49.797615
4446,-21.136074,15.022338
4447,-6.454278,5.6324463
4448,-9.748027,-35.60418
4449,-6.3193417,-17.368828
4450,-20.252857,-22.65409
4451,0.1876762,4.093613
4452,-9.611929,23.903189
4453,-3.494414,44.80667
4454,-24.389095,20.527311
4455,-22.214851,-12.725878
4456,-13.784727,30.26885
4457,-23.693901,-1.1534564
4458,-22.293007,22.89569
4459,-21.82913,-10.496384
4460,-21.60997,6.8624754
4461,-23.293106,20.944536
4462,-13.033607,31.724255
4463,-18.863384,31.942366
4464,-20.884289,-7.8833375
4465,-17.701313,-4.1370063
4466,-2.3851721,43.335094
4467,-23.260305,10.325909
4468,-23.83548,-6.4923797
4469,-25.974052,8.589068
4470,-16.683937,-4.1225247
4471,-6.1601396,41.089615
4472,-14.857219,-2.474265
4473,-7.98412,-24.551561
4474,-20.709532,27.762192
4475,-27.164017,-3.5642211
4476,-19.715584,-16.691555
4477,-24.14937,17.594585
4478,-18.242266,-20.971071
4479,-14.171565,-29.642115
4480,-20.947414,5.3461275
4481,-14.712676,59.29491
4482,-24.938423,20.802774
4483,-24.100414,23.414007
4484,-25.81505,8.166565
4485,-8.233692,33.56974
4486,-19.99857,57.31691
4487,-9.621525,0.6230445
4488,-22.822222,1.6100008
4489,-24.32101,-8.7794285
4490,-22.991806,12.019832
4491,-19.344368,-7.654715
4492,-9.820315,22.963428
4493,-13.722788,37.836506
4494,-21.731565,-10.280256
4495,36.6768,9.405628
4496,-22.009077,8.692196
4497,-24.129196,7.7015347
4498,-19.685593,29.45137
4499,-22.953798,-10.971123
4500,-12.375686,21.227829
4501,-21.023092,-5.9473286
4502,-7.510321,55.682953
4503,-10.458064,3.8882408
4504,-17.588144,-5.1742983
4505,-15.849085,59.361237
4506,-14.066807,3.9776058
4507,-5.2972813,-11.010197
4508,-24.363644,15.854781
4509,-19.71127,29.645098
4510,-22.56851,-11.134201
4511,-21.175652,-12.8408985
4512,-22.885017,19.208
4513,-27.48062,57.87293
4514,-19.9279,27.379719
4515,-24.690401,19.876335
4516,-30.050987,54.774437
4517,-23.713896,59.13844
4518,-8.737625,27.92018
4519,-10.92989,22.70288
4520,-17.14545,32.34474
4521,-23.719452,9.63551
4522,-18.827446,-20.04465
4523,-22.793308,-8.643507
4524,-22.414362,16.514278
4525,-10.939518,51.362022
4526,-10.334432,39.237026
4527,-29.248003,58.38716
4528,-9.397305,40.26965
4529,-23.281137,57.88264
4530,-9.578503,57.908527
4531,-10.133426,41.29764
4532,-17.843624,31.91839
4533,-12.073647,13.7817
4534,-17.230417,-3.6425366
4535,-17.823277,56.756992
4536,-24.356968,14.9184
4537,-20.993818,61.855988
4538,-13.785478,60.10976
4539,-10.06349,40.753273
4540,-13.997917,36.606743
4541,-20.65687,27.835484
4542,-14.925742,35.760338
4543,-34.137196,55.396828
4544,-24.112888,15.847993
4545,-9.066007,43.252247
4546,-29.489168,54.60923
4547,-7.3302236,47.381176
4548,-17.24853,31.68229
4549,8.199787,20.491844
4550,-20.245584,62.00774
4551,-13.438826,57.193428
4552,-14.199314,54.06275
4553,-21.380291,-20.680328
4554,-23.608757,61.75101
4555,-7.8898644,56.816643
4556,-24.240381,18.014767
4557,-35.34112,54.75635
4558,-17.501472,59.70657
4559,-9.343472,55.038387
4560,-21.60735,18.268291
4561,-29.360502,58.72899
4562,-1.7072191,44.740795
4563,-20.206377,27.811638
4564,-21.583923,25.663477
4565,-20.874115,26.922157
4566,-27.54412,60.392838
4567,-7.8144784,40.428352
4568,-6.9487753,55.622803
4569,-19.760992,29.721174
4570,-25.243916,57.95365
4571,-2.4725661,39.630306
4572,-35.009117,53.917995
4573,-30.639212,55.409775
4574,-31.022495,57.222805
4575,-30.218107,54.631565
4576,-23.446232,20.218065
4577,-27.583498,59.938778
4578,-32.767006,58.215828
4579,-27.91908,60.46403
4580,33.671795,-9.917206
4581,-7.7387614,54.46167
4582,-13.968244,37.56299
4583,-21.427217,61.16524
4584,-15.296567,36.095665
4585,-20.965948,28.214136
4586,-20.0094,29.236017
4587,-34.712616,55.157513
4588,-31.840826,58.872707
4589,-32.12083,54.1787
4590,-4.757122,50.831516
4591,-5.369191,45.264675
4592,-30.16764,54.354454
4593,-7.4059315,56.525665
4594,-31.07719,55.37355
4595,-13.073732,37.61443
4596,-20.119194,29.085629
4597,-5.5725565,53.48305
4598,-10.235576,38.859035
4599,-12.541748,57.204803
4600,-18.511566,31.115826
4601,-11.376543,59.815582
4602,-22.918844,57.46082
4603,-14.798907,58.316807
4604,-22.902107,-5.8331146
4605,-22.339336,23.333227
4606,-30.305773,59.546993
4607,-14.791293,35.539623
4608,-23.438526,-1.8510926
4609,-20.285116,28.680565
4610,65.28383,1.3382198
4611,-16.50777,30.47026
4612,-20.187645,27.71406
4613,-6.927841,0.50017995
4614,41.151257,-26.809479
4615,-16.47516,-3.4949646
4616,-10.784885,-1.1827391
4617,-17.840069,-4.2034855
4618,-11.824858,-1.4610883
4619,-16.302013,-5.344225
4620,-13.059124,-2.289713
4621,-12.891855,-2.14246
4622,12.94335,22.993484
4623,-18.202927,-8.989227
4624,-18.821596,-5.8083816
4625,-19.77576,-8.227699
4626,44.80878,-29.628952
4627,-18.922466,-5.2854195
4628,-19.545105,-6.0094385
4629,-14.630104,30.489706
4630,-11.776407,29.551325
4631,-13.294724,22.234535
4632,-6.043682,49.172905
4633,-15.478204,26.519047
4634,38.455105,8.292508
4635,-6.862256,47.393753
4636,-4.332344,39.67213
4637,-8.849481,32.92994
4638,-7.2714605,50.896816
4639,-5.6749296,48.18014
4640,-9.949983,52.53181
4641,-5.891592,13.18659
4642,-5.4943852,43.975777
4643,-12.613159,27.57581
4644,-16.196938,15.348304
4645,-16.241926,11.85735
4646,-2.6717017,43.997276
4647,-8.857195,44.275787
4648,-9.720538,34.491867
4649,-15.634545,14.508641
4650,-12.770146,25.887634
4651,-8.519614,44.890728
4652,-20.020025,28.238354
4653,-1.9431373,42.400597
4654,-28.213898,55.120113
4655,-20.141241,57.947487
4656,-9.838726,42.746662
4657,-12.749309,52.453434
4658,-12.019121,34.545723
4659,-17.479013,32.400764
4660,-9.453508,26.923923
4661,-3.3149827,43.28068
4662,-25.201723,6.9758334
4663,-3.026546,45.69352
4664,-3.8895805,39.67612
4665,-3.573141,43.291016
4666,-11.4239435,22.337667
4667,-11.22065,28.610678
4668,-2.8938432,45.554523
4669,-27.927107,1.6633905
4670,10.832048,22.854452
4671,-17.887169,56.03156
4672,-9.287163,34.861523
4673,-8.072602,56.47746
4674,-5.3795037,48.321987
4675,-21.641443,1.6538074
4676,-11.032004,52.717735
4677,-14.707059,60.061165
4678,-7.9211173,40.399387
4679,-10.401095,36.056442
4680,-19.38679,-6.774329
4681,-24.329151,-4.1210847
4682,-19.91682,20.24827
4683,-22.454447,13.918402
4684,-8.498471,34.265766
4685,-9.602198,51.32486
4686,-17.072964,11.920357
4687,-9.7414055,26.749092
4688,-3.2082891,39.709995
4689,-17.435148,10.524483
4690,-7.6801987,53.886333
4691,-9.332238,33.72757
4692,11.681461,20.834053
4693,-21.285706,23.199354
4694,-19.099573,61.172783
4695,-10.021134,34.404064
4696,-9.70014,26.27626
4697,-22.078814,58.258076
4698,-10.73016,38.14092
4699,-1.6750987,43.268356
4700,-9.684199,39.827843
4701,-14.798157,26.524315
4702,-19.362661,-3.8024597
4703,-21.732708,9.645096
4704,-16.63589,-1.5088105
4705,-5.6102037,46.677414
4706,-7.4159675,44.41954
4707,-7.9218187,45.51559
4708,-16.779455,28.686659
4709,-6.217031,42.7443
4710,-20.351324,58.41003
4711,-5.6786814,52.67182
4712,-25.512953,11.812438
4713,-1.7915955,44.40315
4714,-22.195004,20.567324
4715,-9.083535,13.552879
4716,-9.796987,39.08853
4717,34.975285,15.442553
4718,-8.674652,52.183773
4719,-5.2302437,46.726925
4720,-8.998729,-2.354918
4721,-11.617744,31.792444
4722,-6.8847475,51.76634
4723,-13.7903,34.614418
4724,-11.117417,34.753265
4725,-9.228122,53.38428
4726,-9.445705,35.945526
4727,-8.008594,40.670185
4728,-10.325193,32.975513
4729,-10.294298,32.804714
4730,-5.6528625,48.549484
4731,-5.14282,48.098156
4732,-5.1413574,50.135002
4733,-20.614292,25.774145
4734,-33.118298,53.9552
4735,-9.659361,42.199337
4736,-4.8499804,38.523624
4737,-17.004213,59.92117
4738,-9.408927,41.79799
4739,-17.715147,61.10329
4740,-8.416725,50.732037
4741,-32.043976,55.26103
4742,-1.5364579,45.69698
4743,-8.755726,54.188942
4744,-1.4943742,44.4835
4745,-32.373543,56.369923
4746,-6.8963046,39.01238
4747,46.18638,-29.576733
4748,-6.5363865,39.60282
4749,-2.7337406,46.009262
4750,-13.9559,33.71066
4751,-13.22309,52.863758
4752,-7.5374155,43.681526
4753,-12.668432,58.766808
4754,-7.7106576,43.242756
4755,-6.1103992,50.52942
4756,-8.47981,28.25762
4757,14.233086,19.657665
4758,-10.303792,41.668278
